291000	270
292000	256
293000	250
294000	273
295000	279
296000	266
297000	277
298000	288
299000	263
300000	273
301000	279
302000	272
303000	276
304000	269
305000	267
306000	271
307000	263
308000	262
309000	308
310000	286
311000	431
312000	296
313000	423
314000	272
315000	275
316000	297
317000	277
318000	274
319000	287
320000	270
321000	279
322000	262
323000	262
324000	269
325000	265
326000	263
327000	290
328000	308
329000	274
330000	296
331000	288
332000	275
333000	278
334000	267
335000	267
336000	271
337000	281
338000	274
339000	274
340000	270
341000	275
342000	269
343000	273
344000	262
345000	262
346000	271
347000	272
348000	286
349000	274
350000	273
351000	288
352000	366
353000	290
354000	287
355000	446
356000	312
357000	312
358000	329
359000	350
360000	294
361000	290
362000	296
363000	431
364000	302
365000	427
366000	330
367000	375
368000	428
369000	437
370000	404
371000	395
372000	292
373000	302
374000	288
375000	293
376000	297
377000	280
378000	301
379000	278
380000	294
381000	280
382000	287
383000	299
384000	294
385000	295
386000	290
387000	504
388000	467
389000	403
390000	444
391000	412
392000	319
393000	309
394000	292
395000	298
396000	300
397000	305
398000	283
399000	489
400000	456
401000	466
402000	311
403000	307
404000	309
405000	313
406000	310
407000	292
408000	347
409000	373
410000	301
411000	434
412000	421
413000	303
414000	304
415000	307
416000	303
417000	313
418000	299
419000	291
420000	294
421000	555
422000	295
423000	291
424000	292
425000	302
426000	307
427000	286
428000	336
429000	315
430000	294
431000	303
432000	353
433000	499
434000	316
435000	330
436000	316
437000	315
438000	311
439000	333
440000	314
441000	312
442000	317
443000	315
444000	288
445000	325
446000	312
447000	310
448000	307
449000	317
450000	434
451000	329
452000	344
453000	487
454000	369
455000	319
456000	310
457000	313
458000	449
459000	516
460000	352
461000	363
462000	520
463000	449
464000	362
465000	326
466000	332
467000	308
468000	325
469000	306
470000	306
471000	320
472000	307
473000	307
474000	296
475000	318
476000	300
477000	299
478000	313
479000	306
480000	308
481000	312
482000	303
483000	299
484000	357
485000	306
486000	305
487000	291
488000	303
489000	314
490000	307
491000	305
492000	308
493000	349
494000	311
495000	301
496000	294
497000	310
498000	310
499000	293
500000	310
501000	488
502000	470
503000	313
504000	328
505000	309
506000	306
507000	316
508000	306
509000	300
510000	308
511000	345
512000	321
513000	310
514000	304
515000	319
516000	310
517000	311
518000	319
519000	315
520000	313
521000	327
522000	330
523000	312
524000	309
525000	313
526000	306
527000	311
528000	490
529000	342
530000	335
531000	338
532000	317
533000	333
534000	316
535000	315
536000	312
537000	309
538000	301
539000	315
540000	348
541000	497
542000	337
543000	335
544000	327
545000	315
546000	330
547000	313
548000	326
549000	315
550000	312
551000	320
552000	303
553000	315
554000	302
555000	312
556000	326
557000	313
558000	323
559000	329
560000	314
561000	339
562000	312
563000	304
564000	319
565000	307
566000	317
567000	316
568000	374
569000	330
570000	333
571000	316
572000	385
573000	325
574000	359
575000	388
576000	338
577000	324
578000	334
579000	329
580000	337
581000	330
582000	329
583000	344
584000	332
585000	328
586000	326
587000	324
588000	324
589000	321
590000	318
591000	324
592000	322
593000	335
594000	322
595000	332
596000	317
597000	318
598000	317
599000	329
600000	324
601000	310
602000	304
603000	319
604000	328
605000	332
606000	531
607000	517
608000	362
609000	323
610000	329
611000	329
612000	326
613000	349
614000	320
615000	324
616000	332
617000	327
618000	336
619000	331
620000	351
621000	338
622000	334
623000	338
624000	335
625000	335
626000	336
627000	331
628000	342
629000	338
630000	339
631000	337
632000	336
633000	348
634000	343
635000	353
636000	375
637000	367
638000	516
639000	358
640000	332
641000	341
642000	358
643000	338
644000	342
645000	339
646000	343
647000	341
648000	368
649000	340
650000	340
651000	329
652000	344
653000	353
654000	345
655000	343
656000	334
657000	345
658000	335
659000	338
660000	334
661000	551
662000	504
663000	370
664000	359
665000	336
666000	348
667000	354
668000	611
669000	345
670000	337
671000	344
672000	347
673000	338
674000	332
675000	376
676000	349
677000	363
678000	364
679000	351
680000	348
681000	367
682000	588
683000	545
684000	553
685000	403
686000	542
687000	593
688000	414
689000	583
690000	404
691000	460
692000	365
693000	351
694000	510
695000	350
696000	342
697000	348
698000	348
699000	346
700000	377
701000	389
702000	349
703000	350
704000	337
705000	344
706000	339
707000	382
708000	361
709000	342
710000	348
711000	348
712000	346
713000	351
714000	356
715000	357
716000	348
717000	353
718000	344
719000	375
720000	530
721000	364
722000	349
723000	354
724000	356
725000	362
726000	384
727000	365
728000	520
729000	358
730000	348
731000	354
732000	539
733000	509
734000	391
735000	421
736000	382
737000	352
738000	364
739000	349
740000	360
741000	372
742000	345
743000	339
744000	355
745000	358
746000	339
747000	351
748000	349
749000	358
750000	366
751000	343
752000	349
753000	354
754000	347
755000	334
756000	348
757000	345
758000	342
759000	349
760000	354
761000	352
762000	349
763000	358
764000	379
765000	370
766000	365
767000	358
768000	358
769000	362
770000	357
771000	378
772000	346
773000	351
774000	352
775000	368
776000	352
777000	345
778000	368
779000	365
780000	357
781000	370
782000	371
783000	368
784000	361
785000	347
786000	349
787000	381
788000	360
789000	367
790000	358
791000	369
792000	360
793000	404
794000	361
795000	358
796000	352
797000	370
798000	361
799000	378
800000	359
801000	369
802000	386
803000	359
804000	381
805000	363
806000	363
807000	361
808000	355
809000	367
810000	352
811000	373
812000	359
813000	358
814000	359
815000	355
816000	371
817000	375
818000	368
819000	367
820000	367
821000	360
822000	361
823000	356
824000	347
825000	355
826000	340
827000	352
828000	363
829000	380
830000	348
831000	357
832000	363
833000	364
834000	348
835000	399
836000	367
837000	375
838000	365
839000	370
840000	394
841000	393
842000	376
843000	499
844000	541
845000	375
846000	389
847000	395
848000	359
849000	422
850000	552
851000	381
852000	376
853000	379
854000	373
855000	388
856000	370
857000	381
858000	377
859000	360
860000	383
861000	385
862000	381
863000	371
864000	390
865000	363
866000	367
867000	366
868000	371
869000	369
870000	360
871000	371
872000	603
873000	379
874000	395
875000	370
876000	382
877000	380
878000	364
879000	370
880000	372
881000	392
882000	372
883000	542
884000	542
885000	406
886000	415
887000	398
888000	438
889000	437
890000	384
891000	372
892000	373
893000	472
894000	374
895000	760
896000	406
897000	368
898000	371
899000	415
900000	375
901000	501
902000	389
903000	366
904000	427
905000	366
906000	388
907000	360
908000	374
909000	372
910000	383
911000	389
912000	369
913000	379
914000	377
915000	501
916000	410
917000	387
918000	387
919000	370
920000	366
921000	381
922000	431
923000	361
924000	362
925000	366
926000	379
927000	374
928000	381
929000	389
930000	363
931000	375
932000	367
933000	364
934000	379
935000	365
936000	355
937000	371
938000	383
939000	375
940000	375
941000	384
942000	359
943000	376
944000	360
945000	375
946000	379
947000	364
948000	366
949000	354
950000	371
951000	379
952000	381
953000	365
954000	387
955000	387
956000	361
957000	363
958000	370
959000	384
960000	387
961000	382
962000	368
963000	380
964000	390
965000	374
966000	374
967000	373
968000	374
969000	372
970000	374
971000	386
972000	380
973000	375
974000	374
975000	379
976000	374
977000	373
978000	363
979000	370
980000	396
981000	378
982000	366
983000	377
984000	367
985000	372
986000	376
987000	376
988000	371
989000	373
990000	369
991000	370
992000	369
993000	377
994000	372
995000	385
996000	373
997000	374
998000	376
999000	369
1000000	551
1001000	415
1002000	393
1003000	391
1004000	387
1005000	401
1006000	401
1007000	390
1008000	383
1009000	410
